Comparison,PCA_Num,PCA Stage,Model,Accuracy_Mean,Accuracy_Std,Accuracy_95CI_Low,Accuracy_95CI_High,AUC_Mean,AUC_Std,AUC_95CI_Low,AUC_95CI_High,Sensitivity_Mean,Sensitivity_Std,Sensitivity_95CI_Low,Sensitivity_95CI_High,Specificity_Mean,Specificity_Std,Specificity_95CI_Low,Specificity_95CI_High,F1-score_Mean,F1-score_Std,F1-score_95CI_Low,F1-score_95CI_High,Mean_TP,Mean_TN,Mean_FP,Mean_FN
NC vs AD,75,Before Scaling,KNN,0.6470647935473532,0.050657568238839185,0.5841651148286361,0.7099644722660704,0.7116525907253457,0.027274400592000866,0.6777869494376707,0.7455182320130207,0.38361054150527835,0.040937980073997585,0.3327793254882124,0.4344417575223443,0.8889507313318237,0.04025824742609892,0.8389635148720572,0.9389379477915901,0.5105896704391925,0.04560998749198668,0.4539573910118685,0.5672219498665164,35.6,89.8,11.0,57.4
NC vs AD,75,Before Scaling,RandomForest,0.8173334757758667,0.03171796426687693,0.7779504214493721,0.8567165301023613,0.8796290828052978,0.03217044893166807,0.8396841945607928,0.9195739710498029,0.7926064269407923,0.06609106510026412,0.7105435308028529,0.8746693230787317,0.837179581577403,0.05153223340378358,0.7731938626128914,0.9011653005419147,0.8037744845813259,0.04769882157375358,0.744548575076451,0.8630003940862009,74.0,84.4,16.4,19.0
NC vs AD,75,Before Scaling,LR (L1),0.7894717162544735,0.04049928497988273,0.7391852121419586,0.8397582203669884,0.8544156670868036,0.029408955292401704,0.8178996260754443,0.8909317080981629,0.74608021837124,0.05647449412123598,0.675957872204131,0.8162025645383489,0.8295535387352284,0.04523384608749183,0.7733883005480995,0.8857187769223573,0.771539713851715,0.0464353927022217,0.7138825584909124,0.8291968692125177,69.4,83.6,17.2,23.6
NC vs AD,75,Before Scaling,LR (L2),0.7822124886491105,0.035740687588454154,0.7378345635994789,0.8265904136987422,0.8502767812763989,0.03191352459024445,0.8106509067369018,0.8899026558158961,0.7539984095711649,0.04559478369303425,0.6973850081536361,0.8106118109886937,0.8056171874108419,0.04797389254095209,0.7460497321890455,0.8651846426326383,0.768079798215751,0.03571666806159247,0.7237316973478773,0.8124278990836247,70.2,81.4,19.4,22.8
NC vs AD,75,Before Scaling,LR (ElasticNet),0.785337321724267,0.042807062925637115,0.7321853328206601,0.8384893106278738,0.8511911270247372,0.02985993240376179,0.8141151239701881,0.8882671300792863,0.7445966520579523,0.05632089344328678,0.6746650263227526,0.8145282777931521,0.8228049577577666,0.04330724503211773,0.7690319107399971,0.8765780047755362,0.7682414332794699,0.045228847816525634,0.712082401265453,0.8244004652934869,69.2,83.0,17.8,23.8
NC vs AD,75,Before Scaling,SVM (Linear),0.7956519416697827,0.028732483696954348,0.7599758510842978,0.8313280322552676,0.8461750485004507,0.03400722765296563,0.8039494982450437,0.8884005987558576,0.7490178655194135,0.06385792909507255,0.6697277739622131,0.828307957076614,0.8354885356252956,0.03230917234951277,0.795371399507145,0.8756056717434462,0.7770165567371113,0.03966372599925414,0.7277675361292187,0.8262655773450039,69.8,84.4,16.4,23.2
NC vs AD,75,Before Scaling,SVM (RBF),0.8214571871160729,0.030028827562118336,0.7841714730239215,0.8587429012082242,0.8940626756037078,0.016169652437943792,0.8739854003080452,0.9141399508993704,0.7870593149540518,0.0704661848102452,0.6995639901843972,0.8745546397237064,0.8483615185166331,0.0631829411195202,0.7699095352278965,0.9268135018053697,0.8076326382627013,0.03310952279587621,0.7665217358093549,0.8487435407160476,73.4,85.8,15.0,19.6
NC vs AD,75,Before Scaling,SVM (Poly d2),0.5572298488328615,0.046318479957914396,0.49971785981759653,0.6147418378481265,0.7354189719801963,0.02020232955384326,0.7103344666933412,0.7605034772670515,0.08370225921309513,0.05449972798513328,0.016031909062056843,0.1513726093641334,0.9940835049616178,0.009022701362314298,0.982880341513488,1.0052866684097475,0.15001829080339973,0.09178704013552547,0.036049627565433603,0.26398695404136585,7.8,100.2,0.6,85.2
NC vs AD,75,Before Scaling,SVM (Sigmoid),0.7904759361145237,0.031335324453157155,0.7515679918690044,0.8293838803600431,0.8529374394569261,0.027338220529635172,0.818992555250323,0.8868823236635293,0.7002328012544731,0.04225539198294998,0.6477658022992561,0.7526998002096901,0.8725764005691786,0.03511805260847956,0.8289715789582037,0.9161812221801535,0.7613587806800651,0.03781050349842962,0.7144108397321075,0.8083067216280228,65.2,88.0,12.8,27.8
NC vs AD,75,After Scaling,NeuralNet,0.5005127931200256,0.028139221310646858,0.4655733350811072,0.535452251158944,0.5161526605286775,0.06061871512662872,0.4408845843385725,0.5914207367187825,0.4120108649520414,0.33009565196004165,0.0021429779496571766,0.8218787519544257,0.6096446800827617,0.3304159783962469,0.19937905527686844,1.019910304888655,0.37558508767935567,0.22839521610638855,0.09199497047808397,0.6591752048806274,37.0,60.0,40.8,56.0
NC vs AD,75,After Scaling,KNN,0.622279792746114,0.04851387540766973,0.5620418602390674,0.6825177252531606,0.705494947179356,0.038511082514777514,0.6576771224889022,0.7533127718698098,0.3558437537694504,0.039240860961192364,0.3071197894554182,0.4045677180834826,0.8668807822424913,0.041220036470968495,0.8156993469518435,0.9180622175331391,0.47464334576271316,0.03884063228490035,0.4264163309870815,0.5228703605383448,33.0,87.6,13.2,60.0
NC vs AD,75,After Scaling,RandomForest,0.8080818332354042,0.03407806474839101,0.7657683271088702,0.8503953393619381,0.887078408268547,0.03746122780321889,0.8405641503767801,0.9335926661603139,0.7650085999312005,0.06049499650751413,0.6898941406963577,0.8401230591660434,0.8471339890918455,0.030789488118928218,0.8089037901714496,0.8853641880122413,0.789755950008485,0.05634398294662664,0.7197956548682517,0.8597162451487182,71.4,85.2,15.6,21.6
NC vs AD,75,After Scaling,LR (L1),0.8038886811601944,0.041938092610437,0.7518156614124794,0.8559617009079095,0.8670543330740432,0.017638613275210817,0.8451531019919749,0.8889555641561115,0.7865900490977891,0.04934844121239878,0.7253158662768785,0.8478642319186996,0.820431055908411,0.050334508416751265,0.7579325089400465,0.8829296028767756,0.792465713909178,0.04764871828433557,0.7333020158549649,0.851629411963391,73.2,82.6,18.2,19.8
NC vs AD,75,After Scaling,LR (L2),0.793579402809679,0.038041919314404184,0.7463441211744108,0.8408146844449471,0.8563801239315566,0.02204377846483364,0.8290091578273932,0.88375109003572,0.7781955333967718,0.042276973520267665,0.7257017374236415,0.8306893293699021,0.8066074567424473,0.05969786730490444,0.7324827641404017,0.8807321493444928,0.7830143979564165,0.03732208960816889,0.7366729029522182,0.8293558929606147,72.4,81.4,19.4,20.6
NC vs AD,75,After Scaling,LR (ElasticNet),0.7956359168847817,0.038896323320415926,0.7473397525553277,0.8439320812142358,0.8641286911962043,0.01810508508116945,0.8416482588665001,0.8866091235259085,0.7831456984707759,0.04486781697572575,0.7274349454540214,0.8388564514875303,0.8078077514197431,0.048794364708584746,0.747221545445869,0.8683939573936172,0.7854705207730062,0.04108269153588428,0.734459621743588,0.8364814198024243,72.8,81.4,19.4,20.2
NC vs AD,75,After Scaling,SVM (Linear),0.7832647828641631,0.03621500466022156,0.7382979153827844,0.8282316503455418,0.8501184510323248,0.025222287207620188,0.8188008450542673,0.8814360570103822,0.7385048181952207,0.06497822176840255,0.657823699558095,0.8191859368323464,0.822711216912146,0.03599443924806203,0.7780182175622947,0.8674042162619973,0.76396498914992,0.04898929430058068,0.70313674611948,0.8247932321803599,68.8,83.0,17.8,24.2
NC vs AD,75,After Scaling,SVM (RBF),0.8224667485711233,0.01700945148999507,0.801346725026803,0.8435867721154436,0.8938115119003008,0.011722210145315192,0.879256465583484,0.9083665582171176,0.7959268045336158,0.06781758629311205,0.7117201491883813,0.8801334598788502,0.8433206726273358,0.05824652855218198,0.7709980551037436,0.9156432901509279,0.8100386747931742,0.024563843121254897,0.7795386351319867,0.8405387144543616,74.2,85.2,15.6,18.8
NC vs AD,75,After Scaling,SVM (Poly d2),0.6707334009935366,0.05920128741516522,0.5972252937628122,0.744241508224261,0.7343349435322861,0.06329765340051464,0.6557405261340868,0.8129293609304854,0.5072153646147454,0.09042640658949633,0.39493615106563196,0.6194945781638588,0.8218478883089853,0.031114195335851424,0.783214512127379,0.8604812644905915,0.5934599908718439,0.08717212820386766,0.4852214976342982,0.7016984841093895,47.2,82.8,18.0,45.8
NC vs AD,75,After Scaling,SVM (Sigmoid),0.7956679664547834,0.02403827992177862,0.7658204996971665,0.8255154332124004,0.86116332931767,0.02364460655956305,0.831804672600968,0.890521986034372,0.7358850334392131,0.03661734686677136,0.6904185921250036,0.7813514747534226,0.8483177897707141,0.040189068117008314,0.7984164707684661,0.8982191087729622,0.7744926033982072,0.03123828642416253,0.7357051477797472,0.8132800590166673,68.6,85.6,15.2,24.4
MCI vs AD,75,Before Scaling,NeuralNet,0.4714831621686172,0.07964952916839524,0.37258520932634004,0.5703811150108944,0.4675558319866254,0.05689544054221912,0.3969108118034089,0.5382008521698419,0.496173942312826,0.21059545206649796,0.23468515129640855,0.7576627333292435,0.4464282062642718,0.12402932828940064,0.2924254546059271,0.6004309579226166,0.5030483977549636,0.163979444371652,0.299441025233226,0.7066557702767011,45.8,28.8,36.4,47.2
MCI vs AD,75,Before Scaling,KNN,0.6359843961468036,0.05448653324386234,0.568330429430967,0.7036383628626401,0.6605178227743902,0.07922125721492675,0.5621516397981753,0.7588840057506051,0.6864183673192767,0.058289032167731104,0.6140429745864637,0.7587937600520898,0.5653963249864888,0.09225214716587693,0.4508501550936238,0.6799424948793539,0.687489416962721,0.05705647010002865,0.6166444521749258,0.7583343817505163,64.0,36.6,28.6,29.0
MCI vs AD,75,Before Scaling,RandomForest,0.7016161133667701,0.043921534941202774,0.6470803246844299,0.7561519020491103,0.7725420008310661,0.04598204511032272,0.7154477508537967,0.8296362508083354,0.8754664215708516,0.06509666256941285,0.7946382392551931,0.9562946038865102,0.45773566486681244,0.06247045532550144,0.38016834953774054,0.5353029801958843,0.7737090361235465,0.04299695029581849,0.7203212709086718,0.8270968013384211,81.4,29.6,35.6,11.6
MCI vs AD,75,Before Scaling,LR (L1),0.6889101186211288,0.054646974255948055,0.6210569380767501,0.7567632991655076,0.7482754852485565,0.06386555032650407,0.6689759306826656,0.8275750398144474,0.6754010054341777,0.062190410856671194,0.5981814112399484,0.752620599628407,0.7059264705166345,0.07422268380821058,0.6137668361819177,0.7980861048513512,0.7176619856097952,0.05249113870280258,0.6524856284578049,0.7828383427617855,62.8,46.2,19.0,30.2
MCI vs AD,75,Before Scaling,LR (L2),0.6775734416049677,0.038687961870259385,0.6295359921867866,0.7256108910231488,0.7438174671855983,0.05296638501828244,0.6780510137933976,0.8095839205777989,0.6719838688587088,0.06789512841946684,0.5876809322468354,0.7562868054705821,0.6870537813980436,0.06591740502823261,0.6052065127194712,0.768901050076616,0.7088278435045521,0.040012727267751964,0.6591454805862383,0.7585102064228658,62.4,44.8,20.4,30.6
MCI vs AD,75,Before Scaling,LR (ElasticNet),0.6889419632194889,0.03986080699737383,0.639448234231501,0.7384356922074767,0.7474940354718497,0.058550605900671245,0.6747938560519692,0.8201942148917302,0.7049107480734192,0.07253108973199165,0.6148515052027184,0.7949699909441201,0.6635079873604464,0.07650049694057882,0.5685200744646323,0.7584959002562605,0.7253940086524062,0.045763373547540384,0.6685712752820747,0.7822167420227377,65.6,43.4,21.8,27.4
MCI vs AD,75,Before Scaling,SVM (Linear),0.6737759732505374,0.04162323965619803,0.622093895080829,0.7254580514202458,0.7360518400209468,0.05242629341929847,0.6709559989229369,0.8011476811189567,0.6744570566369383,0.07576953295692737,0.5803767554036079,0.7685373578702688,0.675156339008798,0.08530467832411763,0.5692365910553879,0.7810760869622081,0.7070756933338292,0.040754786571631806,0.6564719420933557,0.7576794445743028,62.6,44.0,21.2,30.4
MCI vs AD,75,Before Scaling,SVM (RBF),0.7193376323541119,0.030596969814688294,0.681346476481086,0.7573287882271377,0.7841390107704684,0.05191216333203648,0.7196815464922051,0.8485964750487318,0.7955955360550411,0.048069350376708855,0.7359095542752391,0.8552815178348431,0.6129596323038946,0.04638216588519226,0.5553685667655365,0.6705506978422527,0.7678889455598802,0.037002791145342454,0.7219439119616553,0.8138339791581051,74.0,39.8,25.4,19.0
MCI vs AD,75,Before Scaling,SVM (Poly d2),0.5676140434678768,0.029572999924517486,0.5308943141427207,0.6043337727930329,0.6041352359449039,0.03119886476650632,0.5653967287795051,0.6428737431103028,0.5539293678633237,0.03448915807845838,0.5111054219489434,0.596753313777704,0.5869839863282487,0.03174669633965846,0.5475652564213874,0.6264027162351099,0.5999988695733491,0.0430124415833771,0.5465918693844272,0.6534058697622711,51.6,38.2,27.0,41.4
MCI vs AD,75,Before Scaling,SVM (Sigmoid),0.6914974922378792,0.03364193803262952,0.649725508952961,0.7332694755227973,0.7492637641796699,0.05415754868940897,0.6820182857410632,0.8165092426182766,0.7394844849004795,0.06643505822452485,0.656994464884516,0.821974504916443,0.623021101627659,0.09724313730315591,0.5022777989659446,0.7437644042893734,0.7375079011461371,0.021303772332497962,0.7110557740149449,0.7639600282773292,68.6,40.8,24.4,24.4
MCI vs AD,75,After Scaling,NeuralNet,0.47783615954143777,0.01896246566036132,0.4542911486137919,0.5013811704690836,0.48147822976929533,0.028190528999941983,0.44647506481974814,0.5164813947188425,0.49219395085132245,0.1938838551562746,0.2514553480708226,0.7329325536318223,0.47623569164552765,0.2488513620471802,0.16724591448757287,0.7852254688034824,0.5087581397839037,0.10019634516092235,0.38434794524598825,0.6331683343218192,45.2,30.4,34.8,47.8
MCI vs AD,75,After Scaling,KNN,0.6169572486267016,0.05655831883631468,0.5467308203287198,0.6871836769246835,0.6384586884394967,0.0661254117496103,0.5563531453036052,0.7205642315753882,0.7185757079723263,0.10832703888617498,0.5840699237553434,0.8530814921893092,0.4712860356302979,0.11085375477630736,0.33364291925884826,0.6089291520017476,0.6840002624486594,0.06906006938831304,0.5982508605757371,0.7697496643215818,67.0,30.6,34.6,26.0
MCI vs AD,75,After Scaling,RandomForest,0.7168219090836717,0.041281717709565,0.665563886419694,0.7680799317476494,0.7811505847704939,0.05796699140830807,0.7091750584546107,0.8531261110863771,0.8506605627794214,0.0580526737231432,0.7785786478179246,0.9227424777409181,0.5318581507106097,0.09188128502691859,0.4177724669839861,0.6459438344372334,0.7784755575838528,0.036651357836064845,0.7329668860735276,0.823984229094178,79.0,34.4,30.8,14.0
MCI vs AD,75,After Scaling,LR (L1),0.7179921980734019,0.060852539035096846,0.6424337911542327,0.793550604992571,0.8002885455129283,0.05438122075576109,0.7327653415221284,0.8678117495037282,0.6992493616197483,0.0860255133029671,0.5924345788244548,0.8060641444150417,0.7464692020429726,0.05897421307659271,0.6732430448433697,0.8196953592425755,0.7424808425882847,0.06550767088448277,0.6611423260448414,0.8238193591317281,65.0,48.6,16.6,28.0
MCI vs AD,75,After Scaling,LR (L2),0.7155083194013215,0.0439140125256696,0.6609818710315284,0.7700347677711147,0.7694777701264619,0.05525544186424617,0.7008690772587862,0.8380864629941376,0.7103009981713584,0.06391947828884159,0.6309344831961365,0.7896675131465802,0.7208193556554213,0.05264990942552929,0.6554458586130525,0.7861928526977902,0.7439441410238052,0.05323621333887795,0.6778426515202254,0.8100456305273851,66.2,47.0,18.2,26.8
MCI vs AD,75,After Scaling,LR (ElasticNet),0.729392564286283,0.04632296668354035,0.6718750042653384,0.7869101243072275,0.7945055850329663,0.057189273320806824,0.7234957232670853,0.8655154467988473,0.7267794359871866,0.07438527232617526,0.6344179213431919,0.8191409506311814,0.7334490985310657,0.05449754185267466,0.6657814628219966,0.8011167342401347,0.7576412409872263,0.051620062553985144,0.6935464677289166,0.821736014245536,67.6,47.8,17.4,25.4
MCI vs AD,75,After Scaling,SVM (Linear),0.7092349335244009,0.03459060635150722,0.6662850229416959,0.752184844107106,0.7767697877839267,0.05659566129853371,0.7064969926950031,0.8470425828728503,0.7131843060178377,0.03456849216361764,0.6702618538260846,0.7561067582095907,0.703327912672175,0.069045702762478,0.6175963493213277,0.7890594760230223,0.7416032924795127,0.036963672397481294,0.6957068312221619,0.7874997537368635,66.4,45.8,19.4,26.6
MCI vs AD,75,After Scaling,SVM (RBF),0.7167502587373616,0.05146405549580878,0.6528491938266552,0.7806513236480681,0.794359618365009,0.06456531082528776,0.7141911963804133,0.8745280403496047,0.7194424075440963,0.09010326390121891,0.6075644286372998,0.8313203864508928,0.7125406671308311,0.06612956452742016,0.6304299676402406,0.7946513666214216,0.7462998519434073,0.06185066056745253,0.6695021134516802,0.8230975904351344,67.0,46.4,18.8,26.0
MCI vs AD,75,After Scaling,SVM (Poly d2),0.5309449884563332,0.09290103268055297,0.415593120780939,0.6462968561317274,0.45896989781900877,0.09827792656541598,0.3369417345846182,0.5809980610533994,0.7970418162444765,0.42911865267362603,0.26422063426192854,1.3298629982270245,0.20577962577962577,0.4440419545234432,-0.34557128284416777,0.7571305344034194,0.5912442932402339,0.29958147137523267,0.21926476570469522,0.9632238207757725,72.4,11.6,53.6,20.6
MCI vs AD,75,After Scaling,SVM (Sigmoid),0.7130085184300613,0.033793572608683625,0.6710482559511739,0.7549687809089487,0.7756633071919243,0.05486276637270119,0.7075421853450771,0.8437844290387716,0.767941700693535,0.04768316116004503,0.7087352361605589,0.827148165226511,0.6345094626242167,0.1002549548569669,0.5100264945367771,0.7589924307116563,0.7582084176436271,0.02869397641271337,0.7225801401666528,0.7938366951206014,71.4,41.4,23.8,21.6
